#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1740600248528751250,0.10972224,-0.18429075,-0.068176925,-3.9085343,-1.2162545,8.701726
1740600248536792166,0.07882957,-0.21198763,-0.06178534,-3.9240966,-1.1827357,8.560468
1740600248549271416,0.05006743,-0.22050974,-0.049002163,-4.0258503,-1.198298,8.535329
1740600248558729292,0.026631612,-0.20559604,-0.03089267,-4.000711,-1.1683705,8.613141
1740600248568309125,0.015978966,-0.17150758,-0.01917476,-3.977966,-1.1324574,8.699332
1740600248579244083,0.013848438,-0.12357068,-0.007456851,-3.928885,-1.174356,8.655039
1740600248587206417,0.011717909,-0.10013486,-0.002130529,-3.9456444,-1.1575965,8.628703
1740600248597414917,-0.0127831735,-0.02130529,0.023435818,-3.9755719,-1.1803415,8.682572
1740600248607958583,-0.03195793,0.023435818,0.039414786,-3.9145198,-1.2186487,8.735245
1740600248617903667,-0.04261058,0.066046394,0.054328486,-3.8750155,-1.270124,8.755595
1740600248627294000,-0.046871636,0.10439592,0.060720075,-3.8762126,-1.2378023,8.773552
1740600248637438000,-0.05006743,0.128897,0.070307456,-3.822343,-1.2425907,8.836999
1740600248648489458,-0.053263225,0.14061491,0.07882957,-3.7792473,-1.2366052,8.880095
1740600248658786708,-0.049002163,0.13422333,0.080960095,-3.7181952,-1.2413936,8.8777
1740600248665626584,-0.0479369,0.12783173,0.07882957,-3.7134068,-1.2282255,8.913613
1740600248672898042,-0.04580637,0.10865697,0.07350325,-3.6583402,-1.2425907,8.921992
1740600248688471875,-0.046871636,0.09267801,0.06711166,-3.6355953,-1.2677298,8.880095
1740600248699115833,-0.05539375,0.02876214,0.0479369,-3.608062,-1.283292,8.822633
1740600248707652625,-0.05752428,0.0063915867,0.037284255,-3.6391866,-1.2533646,8.816648
1740600248717946000,-0.05965481,-0.007456851,0.026631612,-3.727772,-1.2976574,8.933964
1740600248728618292,-0.05219796,-0.010652645,0.02130529,-3.7936125,-1.2892777,9.004593
1740600248777871125,-0.025566347,0.018109497,0.033023197,-3.6379895,-1.1755531,8.698134
1740600248737753250,-0.036218993,-0.0127831735,0.025566347,-3.8115692,-1.2797008,8.99741
1740600248749267167,-0.02130529,-0.008522116,0.033023197,-3.7936125,-1.2940661,8.926781
1740600248757732625,-0.00958738,-0.0010652645,0.041545313,-3.7229836,-1.2545617,8.833407
1740600248787287375,-0.046871636,0.026631612,0.023435818,-3.6822822,-1.1899183,8.723274
1740600248767939791,-0.0127831735,0.008522116,0.039414786,-3.657143,-1.2234371,8.77834
1740600248798090833,-0.06178534,0.034088463,0.020240024,-3.716998,-1.22224,8.804677
1740600248808402000,-0.06711166,0.041545313,0.024501082,-3.7912183,-1.22224,8.857349
1740600248817415000,-0.05752428,0.0479369,0.033023197,-3.7792473,-1.2294226,8.862138
1740600248827964875,-0.03834952,0.051132694,0.043675844,-3.7193923,-1.2509704,8.848969
1740600248837957209,-0.022370555,0.05006743,0.05006743,-3.7086184,-1.234211,8.821436
1740600248847453250,-0.0127831735,0.046871636,0.049002163,-3.6236243,-1.198298,8.834604
1740600248857786709,0.0,0.037284255,0.039414786,-3.5697548,-1.1851299,8.789114
1740600248878627292,0.015978966,0.014913702,0.0127831735,-3.6008794,-1.1432313,8.699332
1740600248867878792,0.010652645,0.024501082,0.026631612,-3.5541923,-1.1360487,8.7125
1740600248886455083,0.015978966,0.00958738,0.0063915867,-3.6104562,-1.1611878,8.694544
1740600248898206666,0.010652645,0.0,0.0,-3.774459,-1.1683705,8.688558
1740600248906176833,0.007456851,-0.0010652645,0.0031957934,-3.809175,-1.186327,8.677784
1740600248918550500,0.008522116,-0.004261058,0.015978966,-3.7481227,-1.198298,8.728063
1740600248918559666,0.008522116,-0.004261058,0.015978966,-3.7481227,-1.198298,8.728063
1740600248938299958,0.024501082,-0.0063915867,0.014913702,-3.6846764,-1.1587936,8.726865
1740600248949239750,0.022370555,-0.007456851,0.004261058,-3.6894648,-1.1264719,8.726865
1740600248959739125,0.017044231,-0.007456851,-0.010652645,-3.7912183,-1.1348516,8.700529
1740600248963520917,0.014913702,-0.0053263223,-0.015978966,-3.810372,-1.1384429,8.737639
1740600248977862000,0.018109497,-0.008522116,-0.014913702,-3.8738184,-1.1887212,8.730456
1740600248988635125,0.022370555,-0.015978966,-0.0053263223,-3.8498764,-1.1935096,8.730456
1740600248998129583,0.023435818,-0.027696876,0.0031957934,-3.7912183,-1.1791444,8.689755
1740600249008666000,0.013848438,-0.03834952,0.008522116,-3.7828386,-1.151611,8.659827
1740600249018667625,0.002130529,-0.043675844,0.011717909,-3.810372,-1.1312603,8.725668
1740600249029210375,-0.002130529,-0.04474111,0.011717909,-3.8151605,-1.1528081,8.746018
1740600249038767125,0.0031957934,-0.0479369,0.0053263223,-3.7984009,-1.1468226,8.900445
1740600249048283542,0.008522116,-0.0479369,0.004261058,-3.8043866,-1.1133038,8.918402
1740600249059157500,0.033023197,-0.03834952,0.0053263223,-3.8127663,-1.0893618,8.804677
1740600249067966958,0.035153728,-0.034088463,0.007456851,-3.8151605,-1.0630256,8.809465
1740600249078154000,0.033023197,-0.008522116,0.0127831735,-3.799598,-1.0283096,8.743625
1740600249088591792,0.017044231,0.022370555,0.018109497,-3.90614,-1.0295067,8.663419
1740600249092598125,0.0063915867,0.04261058,0.022370555,-3.9217024,-1.0247183,8.640674
1740600249108683542,-0.03089267,0.10546118,0.037284255,-3.930082,-1.0378864,8.759187
1740600249112476624,-0.040480047,0.12463594,0.04261058,-3.916914,-1.0498575,8.75799
1740600249129421709,-0.05752428,0.17257284,0.058589544,-3.8522706,-1.0402806,8.829816
1740600249129430709,-0.05752428,0.17257284,0.058589544,-3.8043866,-1.0151415,8.844181
1740600249147398542,-0.070307456,0.18961707,0.066046394,-3.7337575,-1.0163386,8.845378
1740600249158643542,-0.080960095,0.19707392,0.05219796,-3.7313633,-0.9959879,8.827422
1740600249170333250,-0.08628642,0.19600865,0.043675844,-3.763685,-1.0055647,8.860941
1740600249177285416,-0.08948222,0.19707392,0.027696876,-3.8857894,-1.0247183,8.942344
1740600249192618833,-0.06711166,0.18216023,0.026631612,-3.9133227,-1.0749966,9.011775
1740600249187373917,-0.0777643,0.18961707,0.026631612,-3.9073372,-1.0809821,9.001001
1740600249207396042,-0.033023197,0.1438107,0.033023197,-3.855862,-1.0450691,9.020155
1740600249218024792,-0.0127831735,0.10226539,0.029827405,-3.739743,-1.0163386,8.947132
1740600249226382583,-0.008522116,0.07989483,0.024501082,-3.728969,-0.9923966,8.90643
1740600249238112959,-0.010652645,0.023435818,0.002130529,-3.7804444,-0.9624691,8.876503
1740600249248627834,-0.011717909,0.008522116,-0.0053263223,-3.7804444,-0.9600749,8.826224
1740600249258589291,-0.017044231,-0.014913702,-0.020240024,-3.8666358,-0.9840169,8.900445
1740600249268409541,-0.013848438,-0.013848438,-0.020240024,-3.891775,-0.9995792,8.929175
1740600249277931916,-0.0010652645,-0.0031957934,-0.018109497,-3.870227,-0.9576807,8.908825
1740600249283013958,0.0031957934,0.0031957934,-0.018109497,-3.8546648,-0.9816227,8.89446
1740600249298528917,0.010652645,0.035153728,-0.014913702,-3.8714242,-0.9624691,8.829816
1740600249306353334,0.011717909,0.05006743,-0.015978966,-3.8762126,-0.9660604,8.821436
1740600249318098500,0.010652645,0.0958738,-0.013848438,-3.9085343,-0.9804256,8.823831
1740600249329247000,0.011717909,0.12996227,-0.0063915867,-3.9205053,-0.9995792,8.767567
1740600249338640042,0.013848438,0.16298546,0.0,-3.9133227,-0.9995792,8.696938
1740600249348257250,0.017044231,0.19600865,0.0053263223,-3.9228995,-0.9840169,8.628703
1740600249357182000,0.014913702,0.22796659,0.010652645,-3.918111,-0.9744401,8.637083
1740600249369377125,0.010652645,0.25672874,0.010652645,-3.9564183,-0.93613285,8.63828
1740600249372515041,0.010652645,0.26844665,0.0127831735,-3.9671922,-0.91817635,8.668207
1740600249388575583,0.020240024,0.29507825,0.015978966,-3.9971197,-0.91937345,8.711303
1740600249398074584,0.039414786,0.29933932,0.015978966,-3.9911342,-0.90500826,8.706514
1740600249407842750,0.05006743,0.29933932,0.015978966,-3.9875429,-0.90261406,8.672996
1740600249418233541,0.07137272,0.28442562,0.00958738,-4.0043025,-0.8738836,8.558074
1740600249457143625,0.083090626,0.16937704,-0.025566347,-4.0438066,-0.770933,8.185776
1740600249429647042,0.07669904,0.27377295,0.0063915867,-4.003105,-0.8571242,8.529344
1740600249437779791,0.08948222,0.22690132,-0.007456851,-3.9671922,-0.82719666,8.395268
1740600249446477875,0.09161274,0.20772657,-0.011717909,-3.9875429,-0.81163436,8.292317
1740600249466418792,0.053263225,0.14168017,-0.040480047,-4.1611223,-0.79248077,8.12233
1740600249478369125,0.0031957934,0.111852765,-0.053263225,-4.3502645,-0.85473,8.192958
1740600249488491625,-0.008522116,0.10652645,-0.054328486,-4.414908,-0.8858546,8.23366
1740600249498995375,-0.017044231,0.08948222,-0.041545313,-4.4340615,-0.9804256,8.34499
1740600249508423541,-0.011717909,0.07882957,-0.026631612,-4.3766007,-0.9911995,8.39886
1740600249519232334,-0.002130529,0.06178534,-0.01917476,-4.262876,-0.94092125,8.377312
1740600249528455000,0.002130529,0.054328486,-0.02130529,-4.226963,-0.9636662,8.391677
1740600249539089959,0.015978966,0.017044231,-0.046871636,-4.0892963,-0.9672575,8.293514
1740600249547709709,0.010652645,-0.015978966,-0.07350325,-4.080917,-0.9648633,8.230068
1740600249553648833,0.0053263223,-0.03089267,-0.083090626,-4.096479,-0.9744401,8.244433
1740600249567682458,-0.013848438,-0.051132694,-0.10226539,-4.2437224,-1.0414777,8.200141
1740600249716037792,-0.015978966,0.50173956,0.16085494,-5.032612,-1.3431472,8.465898
1740600249573007291,-0.035153728,-0.05539375,-0.10972224,-4.337096,-1.1049241,8.280347
1740600249589178541,-0.05219796,-0.0479369,-0.10972224,-4.4603977,-1.1264719,8.371326
1740600249595965250,-0.058589544,-0.018109497,-0.099069595,-4.6255975,-1.1587936,8.4108305
1740600249607753292,-0.05752428,0.023435818,-0.07563378,-4.7070007,-1.1707647,8.503007
1740600249619119791,-0.03195793,0.08628642,-0.029827405,-4.674679,-1.2174516,8.599973
1740600249625212292,-0.02130529,0.10439592,-0.014913702,-4.644751,-1.1971009,8.614338
1740600249637906417,0.0010652645,0.14487597,0.018109497,-4.572925,-1.2557588,8.512584
1740600249649086541,0.0,0.16937704,0.029827405,-4.602853,-1.3120226,8.51019
1740600249658602750,-0.0031957934,0.20879184,0.03089267,-4.735731,-1.3311762,8.461109
1740600249669140375,-0.010652645,0.26418558,0.033023197,-4.8961425,-1.3682863,8.41921
1740600249672555083,-0.017044231,0.294013,0.03834952,-4.9907136,-1.3802572,8.400057
1740600249686906500,-0.03834952,0.36112466,0.058589544,-5.189432,-1.3970166,8.444349
1740600249698975875,-0.04474111,0.4495416,0.1107875,-5.237316,-1.4089876,8.531737
1740600249709480708,-0.041545313,0.46978164,0.12783173,-5.187038,-1.3874398,8.556877
1740600249726022333,-0.0031957934,0.49534798,0.17150758,-4.9224787,-1.2808979,8.286332
1740600249731504667,-0.0053263223,0.48682585,0.17257284,-4.8757915,-1.2749124,8.221688
1740600249731508750,-0.0053263223,0.48682585,0.17257284,-4.8757915,-1.2749124,8.221688
1740600249731774000,-0.0053263223,0.48682585,0.17257284,-4.8757915,-1.2749124,8.221688
1740600249768078416,-0.04580637,0.4133226,0.14594123,-4.746505,-1.1432313,8.012196
1740600249775759208,-0.07456851,0.32597092,0.111852765,-4.5980644,-1.0821792,8.1163435
1740600249785630125,-0.07137272,0.27696875,0.08841695,-4.4879313,-1.0271125,8.157045
1740600249795791708,-0.0628506,0.23009712,0.058589544,-4.547786,-1.0283096,8.133103
1740600249801985750,-0.05965481,0.20985709,0.0479369,-4.6040497,-1.0103531,8.135497
1740600249801904791,-0.05965481,0.20985709,0.0479369,-4.6040497,-1.0103531,8.135497
1740600249801912083,-0.05965481,0.20985709,0.0479369,-4.6040497,-1.0103531,8.135497
1740600249801965166,-0.05965481,0.20985709,0.0479369,-4.6040497,-1.0103531,8.135497
1740600249801993125,-0.05965481,0.20985709,0.0479369,-4.6040497,-1.0103531,8.135497
1740600249856034959,0.0053263223,-0.10013486,0.025566347,-4.5238442,-1.0654198,8.307879
1740600249865855000,0.03089267,-0.16192019,0.015978966,-4.4161053,-1.0115502,8.268375
1740600249875897750,0.046871636,-0.2066613,0.002130529,-4.425682,-1.0486604,8.1642275
1740600249886146625,0.043675844,-0.23648871,-0.013848438,-4.5082817,-1.1121067,8.201338
1740600249895913750,0.03089267,-0.2428803,-0.022370555,-4.667496,-1.1408371,8.25401
1740600249905898959,0.023435818,-0.22264028,-0.015978966,-4.8147397,-1.1791444,8.330625
1740600249915783625,0.033023197,-0.18429075,-0.0010652645,-4.8973393,-1.1827357,8.450335
1740600249925925125,0.058589544,-0.13635385,0.018109497,-4.879383,-1.2054806,8.449138
1740600249935957250,0.08735169,-0.09374327,0.041545313,-4.783615,-1.186327,8.312668
1740600249946136292,0.10333065,-0.05006743,0.06178534,-4.7405195,-1.1563994,8.2276745
1740600249955887584,0.096939065,-0.008522116,0.07350325,-4.7141833,-1.13964,8.117541
1740600249975956083,0.058589544,0.09374327,0.0777643,-4.751293,-1.1228806,8.093599
1740600249965845167,0.07989483,0.04261058,0.07563378,-4.6938324,-1.1252748,8.051701
1740600249985959042,0.035153728,0.1470065,0.083090626,-4.8398786,-1.1264719,8.157045
1740600249995822167,0.01917476,0.1917476,0.0958738,-4.8482585,-1.1575965,8.213309
1740600250005912417,0.011717909,0.22370553,0.10652645,-4.8123455,-1.1815386,8.228871
1740600250015940000,0.015978966,0.24820662,0.111852765,-4.818331,-1.1779473,8.2276745
1740600250026035125,0.027696876,0.26844665,0.112918034,-4.832696,-1.1492168,8.228871
1740600250035883125,0.040480047,0.28549087,0.10546118,-4.855441,-1.0953473,8.173804
1740600250045820791,0.046871636,0.29827404,0.09374327,-4.9536033,-1.0953473,8.082825
1740600250055907709,0.03834952,0.30679616,0.084155895,-5.116409,-1.1061212,7.9583263
1740600250065832292,0.020240024,0.29614353,0.08735169,-5.21936,-1.091756,7.9702973
1740600250075995625,-0.0053263223,0.25885928,0.099069595,-5.1702785,-1.0773908,7.9427643
1740600250085789209,-0.02130529,0.1917476,0.10865697,-5.121197,-1.0654198,7.8984714
1740600250095979125,-0.036218993,0.10546118,0.1107875,-5.0278234,-1.0414777,8.00621
1740600250105983708,-0.04474111,0.011717909,0.10333065,-4.9069166,-0.9828198,8.061277
1740600250115834958,-0.053263225,-0.07563378,0.083090626,-4.841076,-0.9588778,8.118738
1740600250125779042,-0.051132694,-0.14168017,0.06178534,-4.782418,-0.92535895,8.159439
1740600250135752333,-0.037284255,-0.18109496,0.036218993,-4.783615,-0.92775315,8.128315
1740600250146112333,-0.022370555,-0.19920446,0.014913702,-4.783615,-0.93493575,8.103176
1740600250156014666,-0.0063915867,-0.20772657,0.002130529,-4.770447,-0.94451255,8.129512
1740600250165900209,0.0031957934,-0.21731395,-0.002130529,-4.7979803,-0.94331545,8.085219
1740600250175813083,0.007456851,-0.22796659,0.0031957934,-4.7979803,-0.9708488,8.056489
1740600250185887250,0.007456851,-0.24181503,0.0127831735,-4.7046065,-0.973243,8.100781
1740600250195917750,0.008522116,-0.25885928,0.02130529,-4.6220064,-0.92775315,8.135497
1740600250206129000,0.020240024,-0.28229508,0.020240024,-4.4520183,-0.90859956,8.183381
1740600250215912667,0.039414786,-0.3057309,0.0063915867,-4.3287168,-0.8834604,8.234857
1740600250225887250,0.058589544,-0.32810146,-0.015978966,-4.250905,-0.8571242,8.2037325
1740600250236038916,0.07350325,-0.34621096,-0.04261058,-4.271256,-0.830788,8.182184
1740600250246220833,0.082025364,-0.35899413,-0.06498113,-4.3502645,-0.81402856,8.184579
1740600250256006125,0.09267801,-0.36005938,-0.0777643,-4.4208937,-0.7721301,8.226477
1740600250265847125,0.11717909,-0.36005938,-0.07989483,-4.390966,-0.80325466,8.258799
1740600250275840375,0.1470065,-0.35899413,-0.083090626,-4.441244,-0.8343793,8.236053
1740600250285845542,0.16085494,-0.34940675,-0.07563378,-4.4244847,-0.7721301,8.184579
1740600250295942084,0.16724652,-0.34514567,-0.06924219,-4.441244,-0.79367787,8.240842
1740600250305856667,0.165116,-0.3334278,-0.06391586,-4.4244847,-0.7170634,8.252813
1740600250316658958,0.16724652,-0.3323625,-0.056459017,-4.4077253,-0.7685388,8.26239
1740600250325832792,0.1736381,-0.34408042,-0.056459017,-4.3059716,-0.736217,8.269572
1740600250335731917,0.17789917,-0.36432046,-0.05965481,-4.185065,-0.7194576,8.297106
1740600250345767000,0.18216023,-0.39840892,-0.06924219,-4.1024647,-0.664391,8.354567
1740600250355886458,0.18748654,-0.4346279,-0.08735169,-3.9971197,-0.63087213,8.391677
1740600250365977042,0.19600865,-0.47723848,-0.11504856,-3.9552212,-0.61171854,8.441956
1740600250375990500,0.21198763,-0.5273059,-0.14487597,-3.9025488,-0.6476316,8.558074
1740600250386347291,0.23116238,-0.5837649,-0.17044231,-3.8893807,-0.6943185,8.555679
1740600250395927166,0.24394555,-0.6327671,-0.1917476,-3.9719806,-0.7433996,8.5473
1740600250405956167,0.24607609,-0.6625945,-0.20559604,-4.047398,-0.7661445,8.552089
1740600250416230166,0.25033715,-0.6764429,-0.21624869,-4.110844,-0.7745243,8.53892
1740600250426094959,0.25566345,-0.67963874,-0.21837921,-4.3167458,-0.82240826,8.577228
1740600250446440625,0.25672874,-0.65726817,-0.17257284,-4.325125,-0.8475474,8.560468
1740600250435945458,0.25566345,-0.6689861,-0.20026971,-4.370615,-0.8678981,8.610746
1740600250456059167,0.25672874,-0.63702816,-0.13315806,-4.2437224,-0.89184016,8.595184
1740600250466093042,0.25672874,-0.608266,-0.096939065,-4.197036,-0.8487445,8.7771435
1740600250496145625,0.3834952,-0.5432849,-0.0628506,-3.6475663,-0.7074866,9.197326
1740600250476088000,0.27164245,-0.5795039,-0.07350325,-3.9851487,-0.79128367,9.070433
1740600250486137208,0.3174488,-0.5581986,-0.06391586,-3.8187518,-0.760159,9.131485
1740600250506049416,0.43782368,-0.54435015,-0.066046394,-3.3411086,-0.61291564,9.108741
1740600250515967542,0.47510794,-0.572047,-0.07350325,-3.2130187,-0.5494693,9.010578
1740600250526057667,0.48682585,-0.6061355,-0.08522116,-3.1723173,-0.545878,8.870518
1740600250536046708,0.4878911,-0.6359629,-0.101200126,-3.016694,-0.39743748,8.929175
1740600250546435709,0.49002165,-0.6764429,-0.1257012,-2.9149406,-0.34476504,8.950723
1740600250555867167,0.49428272,-0.7190535,-0.15233281,-2.858677,-0.2645593,8.798691
1740600250565984708,0.49215218,-0.76485986,-0.17576863,-2.846706,-0.19752164,8.652645
1740600250575785666,0.46871635,-0.813862,-0.18961707,-2.847903,-0.15442601,8.566454
1740600250585804959,0.4250405,-0.8671253,-0.19600865,-2.8060043,-0.107739076,8.48984
1740600250595882167,0.36964676,-0.91186637,-0.19813919,-2.791639,-0.051475335,8.475474
1740600250605808542,0.3121225,-0.93849796,-0.19920446,-2.8107927,0.017956512,8.522161
1740600250615916375,0.2609898,-0.9438243,-0.19387813,-2.9125464,0.079008654,8.535329
1740600250625885542,0.21944448,-0.9193232,-0.18535602,-2.9939492,0.090979666,8.608353
1740600250635894500,0.18535602,-0.8745821,-0.17150758,-2.9963434,0.08020575,8.643068
1740600250646055000,0.16298546,-0.8213189,-0.15446335,-2.9831753,0.038307227,8.655039
1740600250656340708,0.13422333,-0.76485986,-0.128897,-3.004723,0.0011971008,8.614338
1740600250665948292,0.094808534,-0.6956177,-0.094808534,-2.9412768,-0.01436521,8.599973
1740600250676217250,0.046871636,-0.62317973,-0.05965481,-2.8790276,0.062249243,8.653842
1740600250686254208,0.00958738,-0.5432849,-0.027696876,-2.870648,0.11851298,8.702923
1740600250696029541,-0.015978966,-0.45486793,-0.002130529,-2.835932,0.1436521,8.77834
1740600250706035500,-0.041545313,-0.37390783,0.02130529,-2.801216,0.22864626,8.774749
1740600250716152750,-0.06498113,-0.30786142,0.04474111,-2.790442,0.2657564,8.784326
1740600250726039541,-0.09374327,-0.25992453,0.06924219,-2.707842,0.25498247,8.831013
1740600250736297041,-0.12463594,-0.23222765,0.08735169,-2.706645,0.25019407,8.810662
1740600250746363166,-0.15978967,-0.221575,0.10546118,-2.6862943,0.20590134,8.8884735
1740600250756344708,-0.20772657,-0.22796659,0.12463594,-2.6503813,0.16879122,8.977059
1740600250766031084,-0.257794,-0.23861924,0.15126756,-2.6240451,0.10654198,9.203311
1740600250775968084,-0.29188246,-0.2514024,0.18322548,-2.5270798,0.08619126,9.440337
1740600250785906333,-0.28868666,-0.25672874,0.20879184,-2.4121583,0.090979666,9.709685
1740600250796316666,-0.24714136,-0.24927188,0.22370553,-2.315193,0.12569559,9.888053
1740600250806224416,-0.18002969,-0.23542345,0.22264028,-2.2385786,0.10414778,9.910798
1740600250815948583,-0.111852765,-0.22370553,0.21198763,-2.1811178,0.12330139,9.904813
1740600250826342500,-0.05965481,-0.22796659,0.20240025,-2.0817583,0.08140286,9.880871
1740600250836277542,-0.029827405,-0.25353295,0.20133498,-2.0099323,0.050278235,9.787497
1740600250846332125,-0.024501082,-0.28655612,0.20772657,-1.9440918,0.046686932,9.698911
1740600250856026333,-0.033023197,-0.3089267,0.21411815,-1.8219875,-0.0047884034,9.619903
1740600250866031000,-0.05539375,-0.3089267,0.20772657,-1.8734628,-0.047884032,9.613917
1740600250876262875,-0.080960095,-0.28016454,0.19813919,-2.0242975,-0.10414778,9.556456
1740600250886335000,-0.10546118,-0.23329292,0.20026971,-2.1799207,-0.22744916,9.622296
1740600250906340542,-0.12783173,-0.13528858,0.26205507,-2.4277205,-0.33039984,9.758766
1740600250896067042,-0.12250541,-0.18109496,0.21837921,-2.348712,-0.2837129,9.720459
1740600250915947209,-0.1257012,-0.099069595,0.3110572,-2.2900538,-0.4177882,9.734824
1740600250931239250,-0.13422333,-0.06924219,0.3685815,-1.9991584,-0.4357447,9.709685
1740600250936346416,-0.1438107,-0.0628506,0.37710363,-1.8854338,-0.4381389,9.67856
1740600250946336583,-0.16192019,-0.05219796,0.38136467,-1.7262194,-0.46088383,9.738416
1740600250956330458,-0.17150758,-0.040480047,0.3685815,-1.6005238,-0.50517654,9.903615
1740600250966049333,-0.1555286,-0.024501082,0.35153726,-1.6244658,-0.5255273,10.031705
1740600250976342458,-0.12357068,-0.0053263223,0.3387541,-1.6184803,-0.5746084,10.061633
1740600250986327000,-0.09054748,0.014913702,0.33449304,-1.5562311,-0.59495914,10.053253
1740600250996309458,-0.070307456,0.027696876,0.3323625,-1.4532804,-0.62249243,10.0748005
1740600251005951250,-0.06391586,0.039414786,0.330232,-1.3611037,-0.60693014,10.041282
1740600251016315917,-0.058589544,0.054328486,0.32384038,-1.3084313,-0.5398925,9.976639
1740600251026041750,-0.046871636,0.07989483,0.30999196,-1.3431472,-0.5374983,9.991004
1740600251036314000,-0.039414786,0.11717909,0.2972088,-1.4377182,-0.5303157,9.97185
1740600251046305458,-0.035153728,0.16085494,0.2876214,-1.5861586,-0.51714754,9.970653
1740600251056310750,-0.034088463,0.19813919,0.2790993,-1.6639702,-0.50996494,9.941922
1740600251066023041,-0.041545313,0.22583607,0.2790993,-1.7729063,-0.5518635,9.92636
1740600251076232916,-0.05539375,0.23648871,0.28975195,-1.8363527,-0.60094464,9.903615
1740600251086157000,-0.06924219,0.2396845,0.3057309,-1.9393034,-0.6368576,9.853337
1740600251096160709,-0.07882957,0.24501082,0.3270362,-2.0602105,-0.62129533,9.892841
