#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1733436755654000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436755719000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436755785999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436755848000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436755924999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436755982000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436756044000000,0.0,0.0,0.34906585039887084,0.0,0.0,9.81
1733436756124999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436756185999872,0.0,0.0,0.34906585039887084,0.0,0.0,9.81
1733436756252000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436756316999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436756380999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436756441999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436756520000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436756583000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436756652999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436756728999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436756847000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436756868999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436756931000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436757019000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436757084999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436757152000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436757216000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436757284000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436757351000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436757428000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436757487000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436757545999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436757619000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436757681999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436757751000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436757819000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436757884000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436757951000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436758025999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436758081999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436758147000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436758232000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436758292000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436758356000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436758427000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436758480000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436758553999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436758623000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436758683000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436758756000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436758827000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436758880999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436758952000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436759019000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436759084000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436759150000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436759228999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436759281999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436759358000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436759433999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436759480999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436759556000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436759616000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436759688999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436759756999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436760025999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436760048999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436760190000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436760248000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436760316999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436760384999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436760454000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436760528999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436760582000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436760652999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436760723000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436760785999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436760857999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436760924000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436760987000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436761052000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436761120999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436761179000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436761248999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436761324999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436761384000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436761452999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436761523000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436761583000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436761657999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436761724000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436761784999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436761852000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436761928000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436762027000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436762080999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436762158000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436762225999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436762284999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436762352000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436762432000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436762520999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436762587000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436762647000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436762716999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436762937999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436763049999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436763081999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436763119000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436763180000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436763224000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436763279000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436763353999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436763415000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436763484000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436763547000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436763615000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436763684999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436763748999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436763819000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436763884000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436763948999936,0.0,0.0,0.34906585039887084,0.0,0.0,9.81
1733436764015000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436764083000064,0.0,0.0,0.6981317007977169,0.0,0.0,9.81
1733436764145999872,0.0,0.0,1.0471975511966125,0.0,0.0,9.81
1733436764212999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436764284999936,0.0,0.0,0.34906585039887084,0.0,0.0,9.81
1733436764352000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436764415000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436764480999936,0.0,0.0,-0.6981317007977417,0.0,0.0,9.81
1733436764547000064,0.0,0.0,-1.7453292519943295,0.0,0.0,9.81
1733436764616999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436764684000000,0.0,0.0,-2.0943951023932,0.0,0.0,9.81
1733436764748999936,0.0,0.0,-1.3962634015954587,0.0,0.0,9.81
1733436764816999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436764888000000,0.0,0.3490658503988654,-1.0471975511966125,0.0,0.0,9.81
1733436764944000000,0.0,0.0,-1.0471975511965879,0.0,0.0,9.81
1733436765016000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436765083000064,0.0,0.0,0.34906585039887084,0.0,0.0,9.81
1733436765144999936,0.0,0.0,1.3962634015954587,0.0,0.0,9.81
1733436765222000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436765283000064,0.34906585039886623,0.0,2.0943951023932,0.0,0.0,9.81
1733436765348999936,0.0,0.34906585039886623,1.3962634015954587,0.0,0.0,9.81
1733436765416999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436765484000000,0.0,0.0,1.3962634015954587,0.0,0.0,9.81
1733436765548999936,0.0,0.34906585039886623,1.3962634015954833,0.0,0.0,9.81
1733436765615000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436765680999936,0.0,0.0,1.3962634015954587,0.0,0.0,9.81
1733436765744999936,-0.34906585039886623,0.3490658503988654,1.7453292519943295,0.0,0.0,9.81
1733436765819000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436765884000000,-1.3962634015954634,0.34906585039886623,1.3962634015954587,0.0,0.0,9.81
1733436765950000128,-0.6981317007977325,0.3490658503988654,0.0,0.0,0.0,9.81
1733436766020999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436766088999936,1.7453292519943295,0.0,-1.0471975511965879,0.0,0.0,9.81
1733436766147000064,-0.6981317007977325,-0.3490658503988654,-0.34906585039887084,0.0,0.0,9.81
1733436766219000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436766283000064,1.0471975511965987,0.0,-1.3962634015954587,0.0,0.0,9.81
1733436766348000000,0.0,0.3490658503988654,-0.34906585039887084,0.0,0.0,9.81
1733436766419000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436766480000000,-0.6981317007977325,0.0,0.0,0.0,0.0,9.81
1733436766548000000,0.34906585039886623,0.0,0.34906585039887084,0.0,0.0,9.81
1733436766622000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436766687000064,-1.3962634015954634,0.0,0.6981317007977169,0.0,0.0,9.81
1733436766752999936,1.3962634015954634,-0.3490658503988654,-0.6981317007977169,0.0,0.0,9.81
1733436766835000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436766879000064,-0.34906585039886623,0.3490658503988654,0.0,0.0,0.0,9.81
1733436766948999936,-0.34906585039886623,0.0,1.0471975511965879,0.0,0.0,9.81
1733436767024999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436767089999872,0.34906585039886623,0.34906585039886623,0.34906585039887084,0.0,0.0,9.81
1733436767150000128,0.0,0.34906585039886623,0.34906585039887084,0.0,0.0,9.81
1733436767227000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436767283000064,0.0,0.0,0.349065850398846,0.0,0.0,9.81
1733436767350000128,0.0,-0.6981317007977325,0.0,0.0,0.0,9.81
1733436767423000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436767483000064,0.0,0.34906585039886623,0.6981317007977417,0.0,0.0,9.81
1733436767550000128,0.0,0.34906585039886623,0.34906585039887084,0.0,0.0,9.81
1733436767617999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436767683000064,-0.6981317007977308,-0.34906585039886623,0.6981317007977169,0.0,0.0,9.81
1733436767744999936,0.0,0.0,1.0471975511966125,0.0,0.0,9.81
1733436767816000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436767895000064,0.3490658503988647,-0.34906585039886623,0.34906585039887084,0.0,0.0,9.81
1733436767947000064,0.0,0.0,0.6981317007977169,0.0,0.0,9.81
1733436768016000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436768080999936,0.34906585039886623,-0.3490658503988654,0.6981317007977417,0.0,0.0,9.81
1733436768151000064,-0.34906585039886623,0.3490658503988654,1.3962634015954587,0.0,0.0,9.81
1733436768220000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436768284000000,0.34906585039886623,-1.3962634015954634,0.0,0.0,0.0,9.81
1733436768360999936,-0.6981317007977308,1.0471975511965979,1.3962634015954587,0.0,0.0,9.81
1733436768428000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436768484000000,0.3490658503988647,-0.34906585039886623,0.0,0.0,0.0,9.81
1733436768544000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436768619000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436768684999936,0.0,0.34906585039886623,-0.34906585039887084,0.0,0.0,9.81
1733436768747000064,-0.3490658503988647,-1.0471975511965979,-0.349065850398846,0.0,0.0,9.81
1733436768823000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436768883000064,0.0,1.0471975511965979,-0.34906585039887084,0.0,0.0,9.81
1733436768950000128,0.0,0.0,-0.6981317007977417,0.0,0.0,9.81
1733436769024000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436769086000128,0.3490658503988647,0.0,0.0,0.0,0.0,9.81
1733436769151000064,0.0,0.6981317007977317,0.34906585039887084,0.0,0.0,9.81
1733436769225999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436769280000000,-0.3490658503988647,-0.6981317007977317,0.0,0.0,0.0,9.81
1733436769352999936,0.3490658503988647,1.0471975511965979,0.0,0.0,0.0,9.81
1733436769417999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436769484000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436769545999872,-0.3490658503988647,0.34906585039886584,0.34906585039887084,0.0,0.0,9.81
1733436769624999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436769688000000,0.0,0.34906585039886584,0.0,0.0,0.0,9.81
1733436769745999872,0.0,-0.6981317007977317,-0.34906585039887084,0.0,0.0,9.81
1733436769820000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436769884000000,-0.34906585039886623,0.6981317007977317,-1.0471975511965879,0.0,0.0,9.81
1733436769944999936,0.34906585039886623,-0.34906585039886584,-1.3962634015954833,0.0,0.0,9.81
1733436770020000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436770080999936,0.0,0.34906585039886584,-1.0471975511965879,0.0,0.0,9.81
1733436770151000064,0.0,-0.34906585039886584,-1.0471975511965879,0.0,0.0,9.81
1733436770225999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436770283000064,0.0,-0.34906585039886584,-1.0471975511966125,0.0,0.0,9.81
1733436770352000000,0.0,-0.34906585039886623,-1.0471975511965879,0.0,0.0,9.81
1733436770424000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436770480999936,0.3490658503988647,0.0,-0.6981317007977417,0.0,0.0,9.81
1733436770550000128,0.0,0.34906585039886623,-0.6981317007977169,0.0,0.0,9.81
1733436770620000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436770681999872,0.0,-0.34906585039886623,-0.6981317007977417,0.0,0.0,9.81
1733436770750000128,-1.3962634015954634,0.0,0.0,0.0,0.0,9.81
1733436770816999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436770886000128,1.3962634015954634,0.0,-1.0471975511965879,0.0,0.0,9.81
1733436770955000064,0.0,0.0,-0.6981317007977417,0.0,0.0,9.81
1733436771020000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436771080000000,-0.3490658503988647,0.0,0.34906585039887084,0.0,0.0,9.81
1733436771152000000,0.0,-0.34906585039886623,0.6981317007977169,0.0,0.0,9.81
1733436771224999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436771281999872,0.0,0.6981317007977325,1.3962634015954833,0.0,0.0,9.81
1733436771359000064,0.3490658503988647,0.0,1.0471975511965879,0.0,0.0,9.81
1733436771416000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436771486000128,0.0,0.0,0.6981317007977417,0.0,0.0,9.81
1733436771550000128,-0.3490658503988647,-0.34906585039886623,0.349065850398846,0.0,0.0,9.81
1733436771616000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436771680000000,0.0,0.34906585039886623,0.6981317007977417,0.0,0.0,9.81
1733436771751000064,-0.34906585039886623,-0.34906585039886623,0.34906585039887084,0.0,0.0,9.81
1733436771816999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436771884000000,0.34906585039886623,0.34906585039886623,0.34906585039887084,0.0,0.0,9.81
1733436771950000128,0.0,-1.0471975511965979,0.349065850398846,0.0,0.0,9.81
1733436772016000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436772087000064,0.3490658503988647,0.0,0.6981317007977417,0.0,0.0,9.81
1733436772144999936,-0.6981317007977308,0.3490658503988654,1.0471975511965879,0.0,0.0,9.81
1733436772223000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436772281999872,-0.34906585039886623,0.0,0.34906585039887084,0.0,0.0,9.81
1733436772364999936,0.34906585039886623,0.0,-0.34906585039887084,0.0,0.0,9.81
1733436772424000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436772484000000,0.34906585039886623,-0.3490658503988654,-0.6981317007977169,0.0,0.0,9.81
1733436772552999936,-0.6981317007977325,-1.0471975511965979,-0.34906585039887084,0.0,0.0,9.81
1733436772632000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436772684000000,0.6981317007977325,0.0,-1.0471975511965879,0.0,0.0,9.81
1733436772752000000,-0.6981317007977325,0.6981317007977317,-0.34906585039887084,0.0,0.0,9.81
1733436772823000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436772880999936,0.0,0.0,-0.6981317007977417,0.0,0.0,9.81
1733436772956000000,0.34906585039886623,0.34906585039886623,-0.34906585039887084,0.0,0.0,9.81
1733436773020999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436773083000064,0.34906585039886623,0.6981317007977317,-0.349065850398846,0.0,0.0,9.81
1733436773151000064,0.0,0.0,-0.34906585039887084,0.0,0.0,9.81
1733436773225999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436773296000000,-0.6981317007977325,-0.6981317007977317,0.34906585039887084,0.0,0.0,9.81
1733436773355000064,0.0,-0.34906585039886623,0.349065850398846,0.0,0.0,9.81
1733436773420999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436773481999872,0.0,0.6981317007977317,0.6981317007977417,0.0,0.0,9.81
1733436773555000064,-0.34906585039886623,0.0,1.0471975511965879,0.0,0.0,9.81
1733436773620999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436773683000064,0.0,-0.3490658503988654,0.0,0.0,0.0,9.81
1733436773755000064,0.34906585039886623,0.0,-0.6981317007977169,0.0,0.0,9.81
1733436773832000000,0.0,-0.34906585039886623,-1.3962634015954587,0.0,0.0,9.81
1733436773884000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436773950000128,0.0,-0.3490658503988654,-1.0471975511966125,0.0,0.0,9.81
1733436774028999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436774080000000,0.34906585039886623,-0.34906585039886623,-0.6981317007977169,0.0,0.0,9.81
1733436774147000064,0.0,0.0,-0.6981317007977417,0.0,0.0,9.81
1733436774216999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436774283000064,0.0,0.0,-0.34906585039887084,0.0,0.0,9.81
1733436774347000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436774425999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436774481999872,0.0,-0.34906585039886623,0.34906585039887084,0.0,0.0,9.81
1733436774552000000,-0.34906585039886623,0.0,0.34906585039887084,0.0,0.0,9.81
1733436774619000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436774681999872,0.0,0.0,0.34906585039887084,0.0,0.0,9.81
1733436774748000000,-0.34906585039886623,0.0,0.349065850398846,0.0,0.0,9.81
1733436774817999872,0.0,0.0,0.0,0.0,0.0,9.81
1733436774881999872,-0.34906585039886623,0.0,0.34906585039887084,0.0,0.0,9.81
1733436774948999936,0.0,0.0,0.0,0.0,0.0,9.81
1733436775019000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436775084000000,0.0,0.34906585039886623,-0.6981317007977169,0.0,0.0,9.81
1733436775148999936,0.0,-0.34906585039886623,-1.0471975511966125,0.0,0.0,9.81
1733436775228000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436775280000000,0.0,0.0,-1.0471975511965879,0.0,0.0,9.81
1733436775353999872,0.0,0.0,-1.0471975511966125,0.0,0.0,9.81
1733436775424000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436775481999872,0.34906585039886623,0.0,0.34906585039887084,0.0,0.0,9.81
1733436775550000128,0.0,0.0,1.0471975511966125,0.0,0.0,9.81
1733436775623000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436775680999936,0.0,0.0,1.0471975511965879,0.0,0.0,9.81
1733436775756999936,0.34906585039886623,0.0,1.0471975511965879,0.0,0.0,9.81
1733436775822000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436775880000000,0.0,0.0,0.34906585039887084,0.0,0.0,9.81
1733436775952000000,0.0,0.0,-0.34906585039887084,0.0,0.0,9.81
1733436776027000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436776099000064,0.34906585039886623,0.0,-0.6981317007977169,0.0,0.0,9.81
1733436776148999936,0.0,-0.3490658503988654,-0.6981317007977417,0.0,0.0,9.81
1733436776196000000,0.0,0.0,0.0,0.0,0.0,9.81
1733436776299000064,-0.34906585039886623,0.0,-0.34906585039887084,0.0,0.0,9.81
1733436776356999936,0.0,-0.34906585039886623,-0.349065850398846,0.0,0.0,9.81
1733436776427000064,0.0,0.0,0.0,0.0,0.0,9.81
1733436776492999936,0.34906585039886623,-0.3490658503988654,0.0,0.0,0.0,9.81
1733436776592999936,0.0,-0.34906585039886623,0.349065850398846,0.0,0.0,9.81
1733436776652000000,0.0,0.0,-0.349065850398846,0.0,0.0,9.81
1733436776726000128,0.0,0.0,0.0,0.0,0.0,9.81
1733436776791000064,0.0,-0.6981317007977325,0.0,0.0,0.0,9.81
1733436776884999936,0.0,0.0,0.0,0.0,0.0,9.81
